Index,date,close
197,2/7/2024,187.58
198,2/6/2024,185.1
199,2/5/2024,181.06
200,2/2/2024,187.91
201,2/1/2024,188.86
202,1/31/2024,187.29
203,1/30/2024,191.59
204,1/29/2024,190.93
205,1/26/2024,183.25
206,1/25/2024,182.63
207,1/24/2024,207.83
208,1/23/2024,209.14
209,1/22/2024,208.8
210,1/19/2024,212.19
211,1/18/2024,211.88
212,1/17/2024,215.55
213,1/16/2024,219.91
214,1/12/2024,218.89
215,1/11/2024,227.22
216,1/10/2024,233.94
217,1/9/2024,234.96
218,1/8/2024,240.45
219,1/5/2024,237.49
220,1/4/2024,237.93
221,1/3/2024,238.45
222,1/2/2024,248.42
223,12/29/2023,248.48
224,12/28/2023,253.18
225,12/27/2023,261.44
226,12/26/2023,256.61
227,12/22/2023,252.54
228,12/21/2023,254.5
229,12/20/2023,247.14
230,12/19/2023,257.22
231,12/18/2023,252.08
232,12/15/2023,253.5
233,12/14/2023,251.05
234,12/13/2023,239.29
235,12/12/2023,237.01
236,12/11/2023,239.74
237,12/8/2023,243.84
238,12/7/2023,242.64
239,12/6/2023,239.37
240,12/5/2023,238.72
241,12/4/2023,235.58
242,12/1/2023,238.83
243,11/30/2023,240.08
244,11/29/2023,244.14
245,11/28/2023,246.72
246,11/27/2023,236.08
247,11/24/2023,235.45
248,11/22/2023,234.21
249,11/21/2023,241.2
250,11/20/2023,235.6
251,11/17/2023,234.3
252,11/16/2023,233.59
253,11/15/2023,242.84
254,11/14/2023,237.41
255,11/13/2023,223.71
256,11/10/2023,214.65
257,11/9/2023,209.98
258,11/8/2023,222.11
259,11/7/2023,222.18
260,11/6/2023,219.27
261,11/3/2023,219.96
262,11/2/2023,218.51
263,11/1/2023,205.66
264,10/31/2023,200.84
265,10/30/2023,197.36
266,10/27/2023,207.3
267,10/26/2023,205.76
268,10/25/2023,212.42
269,10/24/2023,216.52
270,10/23/2023,212.08
271,10/20/2023,211.99
272,10/19/2023,220.11
273,10/18/2023,242.68
274,10/17/2023,254.85
275,10/16/2023,253.92
276,10/13/2023,251.12
277,10/12/2023,258.87
278,10/11/2023,262.99
279,10/10/2023,263.62
280,10/9/2023,259.67
281,10/6/2023,260.53
282,10/5/2023,260.05
283,10/4/2023,261.16
284,10/3/2023,246.53
285,10/2/2023,251.6
286,9/29/2023,250.22
287,9/28/2023,246.38
288,9/27/2023,240.5
289,9/26/2023,244.12
290,9/25/2023,246.99
291,9/22/2023,244.88
292,9/21/2023,255.7
293,9/20/2023,262.59
294,9/19/2023,266.5
295,9/18/2023,265.28
296,9/15/2023,274.39
297,9/14/2023,276.04
298,9/13/2023,271.3
299,9/12/2023,267.48
300,9/11/2023,273.58
301,9/8/2023,248.5
302,9/7/2023,251.49
303,9/6/2023,251.92
304,9/5/2023,256.49
305,9/1/2023,245.01
306,8/31/2023,258.08
307,8/30/2023,256.9
308,8/29/2023,257.18
309,8/28/2023,238.82
310,8/25/2023,238.59
311,8/24/2023,230.04
312,8/23/2023,236.86
313,8/22/2023,233.19
314,8/21/2023,231.28
315,8/18/2023,215.49
316,8/17/2023,219.22
317,8/16/2023,225.6
318,8/15/2023,232.96
319,8/14/2023,239.76
320,8/11/2023,242.65
321,8/10/2023,245.34
322,8/9/2023,242.19
323,8/8/2023,249.7
324,8/7/2023,251.45
325,8/4/2023,253.86
326,8/3/2023,259.32
327,8/2/2023,254.11
328,8/1/2023,261.07
329,7/31/2023,267.43
330,7/28/2023,266.44
331,7/27/2023,255.71
332,7/26/2023,264.35
333,7/25/2023,265.28
334,7/24/2023,269.06
335,7/21/2023,260.02
336,7/20/2023,262.9
337,7/19/2023,291.26
338,7/18/2023,293.34
339,7/17/2023,290.38
340,7/14/2023,281.38
341,7/13/2023,277.9
342,7/12/2023,271.99
343,7/11/2023,269.79
344,7/10/2023,269.61
345,7/7/2023,274.43
346,7/6/2023,276.54
347,7/5/2023,282.48
348,7/3/2023,279.82
349,6/30/2023,261.77
350,6/29/2023,257.5
351,6/28/2023,256.24
352,6/27/2023,250.21
353,6/26/2023,241.05
354,6/23/2023,256.6
355,6/22/2023,264.61
356,6/21/2023,259.46
357,6/20/2023,274.45
358,6/16/2023,260.54
359,6/15/2023,255.9
360,6/14/2023,256.79
361,6/13/2023,258.71
362,6/12/2023,249.83
363,6/9/2023,244.4
364,6/8/2023,234.86
365,6/7/2023,224.57
366,6/6/2023,221.31
367,6/5/2023,217.61
368,6/2/2023,213.97
369,6/1/2023,207.52
370,5/31/2023,203.93
371,5/30/2023,201.16
372,5/26/2023,193.17
373,5/25/2023,184.47
374,5/24/2023,182.9
375,5/23/2023,185.77
376,5/22/2023,188.87
377,5/19/2023,180.14
378,5/18/2023,176.89
379,5/17/2023,173.86
380,5/16/2023,166.52
381,5/15/2023,166.35
382,5/12/2023,167.98
383,5/11/2023,172.08
384,5/10/2023,168.54
385,5/9/2023,169.15
386,5/8/2023,171.79
387,5/5/2023,170.06
388,5/4/2023,161.2
389,5/3/2023,160.61
390,5/2/2023,160.31
391,5/1/2023,161.83
392,4/28/2023,164.31
393,4/27/2023,160.19
394,4/26/2023,153.75
395,4/25/2023,160.67
396,4/24/2023,162.55
397,4/21/2023,165.08
398,4/20/2023,162.99
399,4/19/2023,180.59
400,4/18/2023,184.31
401,4/17/2023,187.04
402,4/14/2023,185
403,4/13/2023,185.9
404,4/12/2023,180.54
405,4/11/2023,186.79
406,4/10/2023,184.51
407,4/6/2023,185.06
408,4/5/2023,185.52
409,4/4/2023,192.58
410,4/3/2023,194.77
411,3/31/2023,207.46
412,3/30/2023,195.28
413,3/29/2023,193.88
414,3/28/2023,189.19
415,3/27/2023,191.81
416,3/24/2023,190.41
417,3/23/2023,192.22
418,3/22/2023,191.15
419,3/21/2023,197.58
420,3/20/2023,183.25
421,3/17/2023,180.13
422,3/16/2023,184.13
423,3/15/2023,180.45
424,3/14/2023,183.26
425,3/13/2023,174.48
426,3/10/2023,173.44
427,3/9/2023,172.92
428,3/8/2023,182
429,3/7/2023,187.71
430,3/6/2023,193.81
431,3/3/2023,197.79
432,3/2/2023,190.9
433,3/1/2023,202.77
434,2/28/2023,205.71
435,2/27/2023,207.63
436,2/24/2023,196.88
437,2/23/2023,202.07
438,2/22/2023,200.86
439,2/21/2023,197.37
440,2/17/2023,208.31
441,2/16/2023,202.04
442,2/15/2023,214.24
443,2/14/2023,209.25
444,2/13/2023,194.64
445,2/10/2023,196.89
446,2/9/2023,207.32
447,2/8/2023,201.29
448,2/7/2023,196.81
449,2/6/2023,194.76
450,2/3/2023,189.98
451,2/2/2023,188.27
452,2/1/2023,181.41
453,1/31/2023,173.22
454,1/30/2023,166.66
455,1/27/2023,177.9
456,1/26/2023,160.27
457,1/25/2023,144.43
458,1/24/2023,143.89
459,1/23/2023,143.75
460,1/20/2023,133.42
461,1/19/2023,127.17
462,1/18/2023,128.78
463,1/17/2023,131.49
464,1/13/2023,122.4
465,1/12/2023,123.56
466,1/11/2023,123.22
467,1/10/2023,118.85
468,1/9/2023,119.77
469,1/6/2023,113.06
470,1/5/2023,110.34
471,1/4/2023,113.64
472,1/3/2023,108.1
473,12/30/2022,123.18
474,12/29/2022,121.82
475,12/28/2022,112.71
476,12/27/2022,109.1
477,12/23/2022,123.15
478,12/22/2022,125.35
479,12/21/2022,137.57
480,12/20/2022,137.8
481,12/19/2022,149.87
482,12/16/2022,150.23
483,12/15/2022,157.67
484,12/14/2022,156.8
485,12/13/2022,160.95
486,12/12/2022,167.82
487,12/9/2022,179.05
488,12/8/2022,173.44
489,12/7/2022,174.04
490,12/6/2022,179.82
491,12/5/2022,182.45
492,12/2/2022,194.86
493,12/1/2022,194.7
494,11/30/2022,194.7
495,11/29/2022,180.83
496,11/28/2022,182.92
497,11/25/2022,182.86
498,11/23/2022,183.2
499,11/22/2022,169.91
500,11/21/2022,167.87
501,11/18/2022,180.19
502,11/17/2022,183.17
503,11/16/2022,186.92
504,11/15/2022,194.42
505,11/14/2022,190.95
506,11/11/2022,195.97
507,11/10/2022,190.72
508,11/9/2022,177.59
509,11/8/2022,191.3
510,11/7/2022,197.08
511,11/4/2022,207.47
512,11/3/2022,215.31
513,11/2/2022,214.98
514,11/1/2022,227.82
515,10/31/2022,227.54
516,10/28/2022,228.52
517,10/27/2022,225.09
518,10/26/2022,224.64
519,10/25/2022,222.42
520,10/24/2022,211.25
521,10/21/2022,214.44
522,10/20/2022,207.28
523,10/19/2022,222.04
524,10/18/2022,220.19
525,10/17/2022,219.35
526,10/14/2022,204.99
527,10/13/2022,221.72
528,10/12/2022,217.24
529,10/11/2022,216.5
530,10/10/2022,222.96
531,10/7/2022,223.07
532,10/6/2022,238.13
533,10/5/2022,240.81
534,10/4/2022,249.44
535,10/3/2022,242.4
536,9/30/2022,265.25
537,9/29/2022,268.21
538,9/28/2022,287.81
539,9/27/2022,282.94
540,9/26/2022,276.01
541,9/23/2022,275.33
542,9/22/2022,288.59
543,9/21/2022,300.8
544,9/20/2022,308.73
545,9/19/2022,309.07
546,9/16/2022,303.35
547,9/15/2022,303.75
548,9/14/2022,302.61
549,9/13/2022,292.13
550,9/12/2022,304.42
551,9/9/2022,299.68
552,9/8/2022,289.26
553,9/7/2022,283.7
554,9/6/2022,274.42
555,9/2/2022,270.21
556,9/1/2022,277.16
557,8/31/2022,275.61
558,8/30/2022,277.7
559,8/29/2022,284.82
560,8/26/2022,288.09
561,8/25/2022,296.07
562,8/24/2022,297.1
563,8/23/2022,296.45
564,8/22/2022,289.91
565,8/19/2022,296.67
566,8/18/2022,302.87
567,8/17/2022,304
568,8/16/2022,306.56
569,8/15/2022,309.32
570,8/12/2022,300.03
571,8/11/2022,286.63
572,8/10/2022,294.36
573,8/9/2022,283.33
574,8/8/2022,290.42
575,8/5/2022,288.17
576,8/4/2022,308.63
577,8/3/2022,307.4
578,8/2/2022,300.59
579,8/1/2022,297.28
580,7/29/2022,297.15
581,7/28/2022,280.9
582,7/27/2022,274.82
583,7/26/2022,258.86
584,7/25/2022,268.43
585,7/22/2022,272.24
586,7/21/2022,271.71
587,7/20/2022,247.5
588,7/19/2022,245.53
589,7/18/2022,240.55
590,7/15/2022,240.07
591,7/14/2022,238.31
592,7/13/2022,237.04
593,7/12/2022,233.07
594,7/11/2022,234.34
595,7/8/2022,250.76
596,7/7/2022,244.54
597,7/6/2022,231.73
598,7/5/2022,233.07
599,7/1/2022,227.26
600,6/30/2022,224.47
601,6/29/2022,228.49
602,6/28/2022,232.66
603,6/27/2022,244.92
604,6/24/2022,245.71
605,6/23/2022,235.07
606,6/22/2022,236.09
607,6/21/2022,237.04
608,6/17/2022,216.76
609,6/16/2022,213.1
610,6/15/2022,233
611,6/14/2022,220.89
612,6/13/2022,215.74
613,6/10/2022,232.23
614,6/9/2022,239.71
615,6/8/2022,241.87
616,6/7/2022,238.89
617,6/6/2022,238.28
618,6/3/2022,234.52
619,6/2/2022,258.33
620,6/1/2022,246.79
621,5/31/2022,252.75
622,5/27/2022,253.21
623,5/26/2022,235.91
624,5/25/2022,219.6
625,5/24/2022,209.39
626,5/23/2022,224.97
627,5/20/2022,221.3
628,5/19/2022,236.47
629,5/18/2022,236.6
630,5/17/2022,253.87
631,5/16/2022,241.46
632,5/13/2022,256.53
633,5/12/2022,242.67
634,5/11/2022,244.67
635,5/10/2022,266.68
636,5/9/2022,262.37
637,5/6/2022,288.55
638,5/5/2022,291.09
639,5/4/2022,317.54
640,5/3/2022,303.08
641,5/2/2022,300.98
642,4/29/2022,290.25
643,4/28/2022,292.5
644,4/27/2022,293.84
645,4/26/2022,292.14
646,4/25/2022,332.67
647,4/22/2022,335.02
648,4/21/2022,336.26
649,4/20/2022,325.73
650,4/19/2022,342.72
651,4/18/2022,334.76
652,4/14/2022,328.33
653,4/13/2022,340.79
654,4/12/2022,328.98
655,4/11/2022,325.31
656,4/8/2022,341.83
657,4/7/2022,352.42
658,4/6/2022,348.59
659,4/5/2022,363.75
660,4/4/2022,381.82
661,4/1/2022,361.53
662,3/31/2022,359.2
663,3/30/2022,364.66
664,3/29/2022,366.52
665,3/28/2022,363.95
666,3/25/2022,336.88
667,3/24/2022,337.97
668,3/23/2022,333.04
669,3/22/2022,331.33
670,3/21/2022,307.05
671,3/18/2022,301.8
672,3/17/2022,290.53
673,3/16/2022,280.08
674,3/15/2022,267.3
675,3/14/2022,255.46
676,3/11/2022,265.12
677,3/10/2022,279.43
678,3/9/2022,286.32
679,3/8/2022,274.8
680,3/7/2022,268.19
681,3/4/2022,279.43
682,3/3/2022,279.76
683,3/2/2022,293.3
684,3/1/2022,288.12
685,2/28/2022,290.14
686,2/25/2022,269.96
687,2/24/2022,266.92
688,2/23/2022,254.68
689,2/22/2022,273.84
690,2/18/2022,285.66
691,2/17/2022,292.12
692,2/16/2022,307.8
693,2/15/2022,307.48
694,2/14/2022,291.92
695,2/11/2022,286.67
696,2/10/2022,301.52
697,2/9/2022,310.67
698,2/8/2022,307.33
699,2/7/2022,302.45
700,2/4/2022,307.77
701,2/3/2022,297.05
702,2/2/2022,301.89
703,2/1/2022,310.42
704,1/31/2022,312.24
705,1/28/2022,282.12
706,1/27/2022,276.37
707,1/26/2022,312.47
708,1/25/2022,306.13
709,1/24/2022,310
710,1/21/2022,314.63
711,1/20/2022,332.09
712,1/19/2022,331.88
713,1/18/2022,343.5
714,1/14/2022,349.87
715,1/13/2022,343.85
716,1/12/2022,368.74
717,1/11/2022,354.8
718,1/10/2022,352.71
719,1/7/2022,342.32
720,1/6/2022,354.9
721,1/5/2022,362.71
722,1/4/2022,383.2
723,1/3/2022,399.93
724,12/31/2021,352.26
725,12/30/2021,356.78
726,12/29/2021,362.06
727,12/28/2021,362.82
728,12/27/2021,364.65
729,12/23/2021,355.67
730,12/22/2021,336.29
731,12/21/2021,312.84
732,12/20/2021,299.98
733,12/17/2021,310.86
734,12/16/2021,308.97
735,12/15/2021,325.33
736,12/14/2021,319.5
737,12/13/2021,322.14
738,12/10/2021,339.01
739,12/9/2021,334.6
740,12/8/2021,356.32
741,12/7/2021,350.58
742,12/6/2021,336.34
743,12/3/2021,338.32
744,12/2/2021,361.53
745,12/1/2021,365
746,11/30/2021,381.59
747,11/29/2021,379
748,11/26/2021,360.64
749,11/24/2021,372
750,11/23/2021,369.68
751,11/22/2021,385.62
752,11/19/2021,379.02
753,11/18/2021,365.46
754,11/17/2021,363
755,11/16/2021,351.58
756,11/15/2021,337.8
757,11/12/2021,344.47
758,11/11/2021,354.5
759,11/10/2021,355.98
760,11/9/2021,341.17
761,11/8/2021,387.65
762,11/5/2021,407.36
763,11/4/2021,409.97
764,11/3/2021,404.62
765,11/2/2021,390.67
766,11/1/2021,402.86
767,10/29/2021,371.33
768,10/28/2021,359.01
769,10/27/2021,345.95
770,10/26/2021,339.48
771,10/25/2021,341.62
772,10/22/2021,303.23
773,10/21/2021,298
774,10/20/2021,288.6
775,10/19/2021,288.09
776,10/18/2021,290.04
777,10/15/2021,281.01
778,10/14/2021,272.77
779,10/13/2021,270.36
780,10/12/2021,268.57
781,10/11/2021,263.98
782,10/8/2021,261.83
783,10/7/2021,264.54
784,10/6/2021,260.92
785,10/5/2021,260.2
786,10/4/2021,260.51
787,10/1/2021,258.41
788,9/30/2021,258.49
789,9/29/2021,260.44
790,9/28/2021,259.19
791,9/27/2021,263.79
792,9/24/2021,258.13
793,9/23/2021,251.21
794,9/22/2021,250.65
795,9/21/2021,246.46
796,9/20/2021,243.39
797,9/17/2021,253.16
798,9/16/2021,252.33
799,9/15/2021,251.94
800,9/14/2021,248.16
801,9/13/2021,247.67
802,9/10/2021,245.42
803,9/9/2021,251.62
804,9/8/2021,251.29
805,9/7/2021,250.97
806,9/3/2021,244.52
807,9/2/2021,244.13
808,9/1/2021,244.7
809,8/31/2021,245.24
810,8/30/2021,243.64
811,8/27/2021,237.31
812,8/26/2021,233.72
813,8/25/2021,237.07
814,8/24/2021,236.16
815,8/23/2021,235.43
816,8/20/2021,226.75
817,8/19/2021,224.49
818,8/18/2021,229.66
819,8/17/2021,221.9
820,8/16/2021,228.72
821,8/13/2021,239.06
822,8/12/2021,240.75
823,8/11/2021,235.94
824,8/10/2021,236.66
825,8/9/2021,237.92
826,8/6/2021,233.03
827,8/5/2021,238.21
828,8/4/2021,236.97
829,8/3/2021,236.58
830,8/2/2021,236.56
831,7/30/2021,229.07
832,7/29/2021,225.78
833,7/28/2021,215.66
834,7/27/2021,214.93
835,7/26/2021,219.21
836,7/23/2021,214.46
837,7/22/2021,216.42
838,7/21/2021,218.43
839,7/20/2021,220.17
840,7/19/2021,215.41
841,7/16/2021,214.74
842,7/15/2021,216.87
843,7/14/2021,217.79
844,7/13/2021,222.85
845,7/12/2021,228.57
846,7/9/2021,218.98
847,7/8/2021,217.6
848,7/7/2021,214.88
849,7/6/2021,219.86
850,7/2/2021,226.3
851,7/1/2021,225.97
852,6/30/2021,226.57
853,6/29/2021,226.92
854,6/28/2021,229.57
855,6/25/2021,223.96
856,6/24/2021,226.61
857,6/23/2021,218.86
858,6/22/2021,207.9
859,6/21/2021,206.94
860,6/18/2021,207.77
861,6/17/2021,205.53
862,6/16/2021,201.62
863,6/15/2021,199.79
864,6/14/2021,205.9
865,6/11/2021,203.3
866,6/10/2021,203.37
867,6/9/2021,199.59
868,6/8/2021,201.2
869,6/7/2021,201.71
870,6/4/2021,199.68
871,6/3/2021,190.95
872,6/2/2021,201.71
873,6/1/2021,207.97
874,5/28/2021,208.41
875,5/27/2021,210.28
876,5/26/2021,206.38
877,5/25/2021,201.56
878,5/24/2021,202.15
879,5/21/2021,193.63
880,5/20/2021,195.59
881,5/19/2021,187.82
882,5/18/2021,192.62
883,5/17/2021,192.28
884,5/14/2021,196.58
885,5/13/2021,190.56
886,5/12/2021,196.63
887,5/11/2021,205.73
888,5/10/2021,209.68
889,5/7/2021,224.12
890,5/6/2021,221.18
891,5/5/2021,223.65
892,5/4/2021,224.53
893,5/3/2021,228.3
894,4/30/2021,236.48
895,4/29/2021,225.67
896,4/28/2021,231.47
897,4/27/2021,234.91
898,4/26/2021,246.07
899,4/23/2021,243.13
900,4/22/2021,239.9
901,4/21/2021,248.04
902,4/20/2021,239.66
903,4/19/2021,238.21
904,4/16/2021,246.59
905,4/15/2021,246.28
906,4/14/2021,244.08
907,4/13/2021,254.11
908,4/12/2021,233.99
909,4/9/2021,225.67
910,4/8/2021,227.93
911,4/7/2021,223.66
912,4/6/2021,230.54
913,4/5/2021,230.35
914,4/1/2021,220.58
915,3/31/2021,222.64
916,3/30/2021,211.87
917,3/29/2021,203.76
918,3/26/2021,206.24
919,3/25/2021,213.46
920,3/24/2021,210.09
921,3/23/2021,220.72
922,3/22/2021,223.33
923,3/19/2021,218.29
924,3/18/2021,217.72
925,3/17/2021,233.94
926,3/16/2021,225.63
927,3/15/2021,235.98
928,3/12/2021,231.24
929,3/11/2021,233.2
930,3/10/2021,222.69
931,3/9/2021,224.53
932,3/8/2021,187.67
933,3/5/2021,199.32
934,3/4/2021,207.15
935,3/3/2021,217.73
936,3/2/2021,228.81
937,3/1/2021,239.48
938,2/26/2021,225.17
939,2/25/2021,227.41
940,2/24/2021,247.34
941,2/23/2021,232.95
942,2/22/2021,238.17
943,2/19/2021,260.43
944,2/18/2021,262.46
945,2/17/2021,266.05
946,2/16/2021,265.41
947,2/12/2021,272.04
948,2/11/2021,270.55
949,2/10/2021,268.27
950,2/9/2021,283.15
951,2/8/2021,287.81
952,2/5/2021,284.08
953,2/4/2021,283.33
954,2/3/2021,284.9
955,2/2/2021,290.93
956,2/1/2021,279.94
957,1/29/2021,264.51
958,1/28/2021,278.48
959,1/27/2021,288.05
960,1/26/2021,294.36
961,1/25/2021,293.6
962,1/22/2021,282.21
963,1/21/2021,281.66
964,1/20/2021,283.48
965,1/19/2021,281.52
966,1/15/2021,275.39
967,1/14/2021,281.67
968,1/13/2021,284.8
969,1/12/2021,283.15
970,1/11/2021,270.4
971,1/8/2021,293.34
972,1/7/2021,272.01
973,1/6/2021,251.99
974,1/5/2021,245.04
975,1/4/2021,243.26
976,12/31/2020,235.22
977,12/30/2020,231.59
978,12/29/2020,222
979,12/28/2020,221.23
980,12/24/2020,220.59
981,12/23/2020,215.33
982,12/22/2020,213.45
983,12/21/2020,216.62
984,12/18/2020,231.67
985,12/17/2020,218.63
986,12/16/2020,207.59
987,12/15/2020,211.08
988,12/14/2020,213.28
989,12/11/2020,203.33
990,12/10/2020,209.02
991,12/9/2020,201.49
992,12/8/2020,216.63
993,12/7/2020,213.92
994,12/4/2020,199.68
995,12/3/2020,197.79
996,12/2/2020,189.61
997,12/1/2020,194.92
998,11/30/2020,189.2
999,11/27/2020,195.25
1000,11/25/2020,191.33
1001,11/24/2020,185.13
1002,11/23/2020,173.95
1003,11/20/2020,163.2
1004,11/19/2020,166.42
1005,11/18/2020,162.21
1006,11/17/2020,147.2
1007,11/16/2020,136.03
1008,11/13/2020,136.17
1009,11/12/2020,137.25
1010,11/11/2020,139.04
1011,11/10/2020,136.79
1012,11/9/2020,140.42
1013,11/6/2020,143.32
1014,11/5/2020,146.03
1015,11/4/2020,140.33
1016,11/3/2020,141.3
1017,11/2/2020,133.5
1018,10/30/2020,129.35
1019,10/29/2020,136.94
1020,10/28/2020,135.34
1021,10/27/2020,141.56
1022,10/26/2020,140.09
1023,10/23/2020,140.21
1024,10/22/2020,141.93
1025,10/21/2020,140.88
1026,10/20/2020,140.65
1027,10/19/2020,143.61
1028,10/16/2020,146.56
1029,10/15/2020,149.63
1030,10/14/2020,153.77
1031,10/13/2020,148.88
1032,10/12/2020,147.43
1033,10/9/2020,144.67
1034,10/8/2020,141.97
1035,10/7/2020,141.77
1036,10/6/2020,137.99
1037,10/5/2020,141.89
1038,10/2/2020,138.36
1039,10/1/2020,149.39
1040,9/30/2020,143
1041,9/29/2020,139.69
1042,9/28/2020,140.4
1043,9/25/2020,135.78
1044,9/24/2020,129.26
1045,9/23/2020,126.79
1046,9/22/2020,141.41
1047,9/21/2020,149.8
1048,9/18/2020,147.38
1049,9/17/2020,141.14
1050,9/16/2020,147.25
1051,9/15/2020,149.92
1052,9/14/2020,139.87
1053,9/11/2020,124.24
1054,9/10/2020,123.78
1055,9/9/2020,122.09
1056,9/8/2020,110.07
1057,9/4/2020,139.44
1058,9/3/2020,135.67
1059,9/2/2020,149.12
1060,9/1/2020,158.35
1061,8/31/2020,166.11
1062,8/28/2020,147.56
1063,8/27/2020,149.25
1064,8/26/2020,143.54
1065,8/25/2020,134.89
1066,8/24/2020,134.28
1067,8/21/2020,136.67
1068,8/20/2020,133.46
1069,8/19/2020,125.24
1070,8/18/2020,125.81
1071,8/17/2020,122.38
1072,8/14/2020,110.05
