Index,date,close
2086,8/5/2016,39.11
2087,8/4/2016,38.58
2088,8/3/2016,38.66
2089,8/2/2016,38.55
2090,8/1/2016,38.64
2091,7/29/2016,38.44
2092,7/28/2016,37.3
2093,7/27/2016,37.09
2094,7/26/2016,36.92
2095,7/25/2016,36.99
2096,7/22/2016,37.14
2097,7/21/2016,36.93
2098,7/20/2016,37.06
2099,7/19/2016,36.85
2100,7/18/2016,36.69
2101,7/15/2016,35.99
2102,7/14/2016,36.05
2103,7/13/2016,35.85
2104,7/12/2016,36.03
2105,7/11/2016,35.75
2106,7/8/2016,35.28
2107,7/7/2016,34.77
2108,7/6/2016,34.89
2109,7/5/2016,34.72
2110,7/1/2016,34.96
2111,6/30/2016,34.6
2112,6/29/2016,34.21
2113,6/28/2016,34
2114,6/27/2016,33.41
2115,6/24/2016,33.76
2116,6/23/2016,35.09
2117,6/22/2016,34.87
2118,6/21/2016,34.8
2119,6/20/2016,34.69
2120,6/17/2016,34.59
2121,6/16/2016,35.52
2122,6/15/2016,35.95
2123,6/14/2016,35.91
2124,6/13/2016,35.92
2125,6/10/2016,35.97
2126,6/9/2016,36.43
2127,6/8/2016,36.41
2128,6/7/2016,35.83
2129,6/6/2016,35.83
2130,6/3/2016,36.12
2131,6/2/2016,36.52
2132,6/1/2016,36.71
2133,5/31/2016,36.79
2134,5/27/2016,36.63
2135,5/26/2016,36.21
2136,5/25/2016,36.26
2137,5/24/2016,36
2138,5/23/2016,35.21
2139,5/20/2016,35.49
2140,5/19/2016,35.02
2141,5/18/2016,35.33
2142,5/17/2016,35.31
2143,5/16/2016,35.82
2144,5/13/2016,35.54
2145,5/12/2016,35.67
2146,5/11/2016,35.76
2147,5/10/2016,36.16
2148,5/9/2016,35.65
2149,5/6/2016,35.56
2150,5/5/2016,35.07
2151,5/4/2016,34.78
2152,5/3/2016,34.62
2153,5/2/2016,34.91
2154,4/29/2016,34.65
2155,4/28/2016,34.55
2156,4/27/2016,35.29
2157,4/26/2016,35.41
2158,4/25/2016,36.16
2159,4/22/2016,35.94
2160,4/21/2016,37.96
2161,4/20/2016,37.63
2162,4/19/2016,37.7
2163,4/18/2016,38.33
2164,4/15/2016,37.95
2165,4/14/2016,37.66
2166,4/13/2016,37.59
2167,4/12/2016,37.15
2168,4/11/2016,36.81
2169,4/8/2016,36.96
2170,4/7/2016,37.01
2171,4/6/2016,37.28
2172,4/5/2016,36.89
2173,4/4/2016,37.26
2174,4/1/2016,37.5
2175,3/31/2016,37.25
2176,3/30/2016,37.53
2177,3/29/2016,37.24
2178,3/28/2016,36.68
2179,3/24/2016,36.77
2180,3/23/2016,36.9
2181,3/22/2016,37.04
2182,3/21/2016,37.1
2183,3/18/2016,36.88
2184,3/17/2016,36.89
2185,3/16/2016,36.8
2186,3/15/2016,36.42
2187,3/14/2016,36.52
2188,3/11/2016,36.34
2189,3/10/2016,35.64
2190,3/9/2016,35.26
2191,3/8/2016,34.7
2192,3/7/2016,34.76
2193,3/4/2016,35.54
2194,3/3/2016,35.62
2195,3/2/2016,35.94
2196,3/1/2016,35.94
2197,2/29/2016,34.89
2198,2/26/2016,35.25
2199,2/25/2016,35.29
2200,2/24/2016,34.98
2201,2/23/2016,34.79
2202,2/22/2016,35.32
2203,2/19/2016,35.05
2204,2/18/2016,34.87
2205,2/17/2016,35.42
2206,2/16/2016,34.55
2207,2/12/2016,34.12
2208,2/11/2016,34.16
2209,2/10/2016,34.21
2210,2/9/2016,33.91
2211,2/8/2016,34.14
2212,2/5/2016,34.18
2213,2/4/2016,35.4
2214,2/3/2016,36.35
2215,2/2/2016,38.23
2216,2/1/2016,37.6
2217,1/29/2016,37.15
2218,1/28/2016,36.55
2219,1/27/2016,35
2220,1/26/2016,35.65
2221,1/25/2016,35.58
2222,1/22/2016,36.26
2223,1/21/2016,35.33
2224,1/20/2016,34.92
2225,1/19/2016,35.09
2226,1/15/2016,34.72
2227,1/14/2016,35.74
2228,1/13/2016,35.03
2229,1/12/2016,36.3
2230,1/11/2016,35.8
2231,1/8/2016,35.72
2232,1/7/2016,36.32
2233,1/6/2016,37.18
2234,1/5/2016,37.13
2235,1/4/2016,37.09
2236,12/31/2015,37.94
2237,12/30/2015,38.55
2238,12/29/2015,38.83
2239,12/28/2015,38.13
